Property reference number,Address,Postcode,Latitude,Longitude,Ratepayer,Rateable value,VOA description,Liability start date,Reliefs granted,Relief discretionary,Discretionary Relief St Date,Relief mandatory,Mandatory Relief Start Date,Exemptions,Exemptions start date,Occupied,Empty from,Full Sbr,Buffer Sbr,Lower Multiplier
29096713,"Unit 1 Bridge Road Works, Bridge Road, Brighouse, HD6 1EP",HD6 1EP,53.70039,-1.78302,,4900,Workshop And Premises,2016-04-18,SBR,,,,,,,Y,Y,,
29096714,"Unit 2 Bridge Road Works, Bridge Road, Brighouse, HD6 1EP",HD6 1EP,53.70039,-1.78302,,5600,Workshop And Premises,2016-04-18,SBR,,,,,,,Y,Y,,
29100021,"21 Briggate, Brighouse, HD6 1EB",HD6 1EB,53.70040,-1.78175,Barclays Bank Uk Plc,20250,Bank And Premises,1990-04-01,SBR,,,,,,,Y,,,Y
29100054,"54 Briggate, Brighouse, HD6 1EF",HD6 1EF,53.70088,-1.78229,Willow Properties (Yorkshire) Limited,22500,Shop and Premises,2018-04-28,ER,,,,,,,N,07/28/18,,,
29100700,"Wellington House, Briggate, Brighouse, HD6 1DN",HD6 1DN,53.70161,-1.78198,Watershed Claims Services Ltd,8100,Offices and Premises,1998-01-28,SBR,,,,,,,Y,Y,,
29100701,"Briggate, Brighouse, HD6 1EF",HD6 1EF,53.70088,-1.78229,Wilko Retail Ltd,204000,Shop and Premises,2014-11-29,,,,,,,,Y,,,
29100702,"Black Bull Hotel, 46 Briggate, Brighouse, HD6 1EA",HD6 1EA,53.70138,-1.78170,The Craft Union Pub Company Limited,16500,Public House and Premises,2016-12-08,SBR DRR,,2019-04-01,,,,,Y,,,Y
29100703,"U/A The Millers Bar, 47 Briggate, Brighouse, HD6 1EB",HD6 1EB,53.70040,-1.78175,Rokt Ltd,45500,Public House and Premises,2014-10-02,SBR DRR,,2019-04-01,,,,,Y,,,Y
29100704,"The Bridge, 62 Briggate, Brighouse, HD6 1EF",HD6 1EF,53.70088,-1.78229,Tbi (Yorkshire) Ltd,6600,Public House and Premises,2011-06-08,SBR,,,,,,,Y,Y,,
29100706,"104a Briggate, Brighouse, HD6 1EL",HD6 1EL,53.69983,-1.78258,Hartleys Confectioners Ltd,2900,Shop and Premises,2010-12-31,SBR DRR,,2019-04-01,,,,,Y,,,Y
29100707,"Masonic Hall, Adj 72 Briggate, Brighouse, HD6 1EL",HD6 1EL,53.69983,-1.78258,Brighouse Assembly Rooms Ltd,8600,Club and Premises,1990-04-01,SBR,,,,,,,Y,Y,,
29100709,"1st Floor Wellington House, Briggate, Brighouse, HD6 1DN",HD6 1DN,53.70161,-1.78198,League Publications Ltd,10250,Offices and Premises,1997-04-01,SBR,,,,,,,Y,Y,,
29100711,"Grd Flr,Wellington House, Briggate, Brighouse, HD6 1DN",HD6 1DN,53.70161,-1.78198,Mark Riley (Brighouse) Ltd,10000,Offices and Premises,2016-10-17,SBR,,,,,,,Y,Y,,
29100712,"Thornton Square, Briggate, Brighouse, HD6 1EL",HD6 1EL,53.69983,-1.78258,Chief Environmental Health Officer,4300,Public Conveniences And Premises,2013-04-01,SBR,,,,,,,Y,,,Y
29100713,"52 Briggate, Brighouse, HD6 1EF",HD6 1EF,53.70088,-1.78229,,5000,Hairdressing Salon and Premises,2018-09-20,SBR,,,,,,,Y,Y,,
29100714,"98A Briggate, Brighouse, HD6 1EL",HD6 1EL,53.69983,-1.78258,,2750,Shop and Premises,2018-07-03,SBR,,,,,,,Y,Y,,
29100715,"100A Briggate, Brighouse, HD6 1EL",HD6 1EL,53.69983,-1.78258,,3100,Shop and Premises,2013-11-14,SBR,,,,,,,Y,Y,,
29104701,"Lane Head Hotel, 2 Brighouse Wood Lane, Brighouse, HD6 2AL",HD6 2AL,53.70472,-1.78987,S A R Hotels Limited,19500,Guest House And Premises,2015-04-01,SBR DRR,,2019-04-01,,,,,Y,,,Y
29108700,"1a Brooke Street, Brighouse, HD6 3DT",HD6 3DT,53.69638,-1.78504,Calderdale Engineering Services Ltd,2550,Store And Premises,1998-04-01,SBR,,,,,,,Y,,,Y
29112701,"Brookfoot Lane, Brighouse, HD6 2RA",HD6 2RA,53.70468,-1.79559,Booth Wire Products Ltd,33250,Factory and Premises,1990-04-01,SBR,,,,,,,Y,,,Y
29112703,"Grey Shed Springvale Works, Elland Road, Brighouse, HD6 2RN",HD6 2RN,53.70806,-1.79774,,9300,Vehicle Repair Workshop And Premises,1992-09-07,SBR,,,,,,,Y,Y,,
29112705,"Spring Vale, Brookfoot Lane, Brighouse, HD6 2RA",HD6 2RA,53.70468,-1.79559,Asquith Butler Ltd,61500,Factory and Premises,2015-01-31,,,,,,,,Y,,,
29112707,"Springvale Works, Brookfoot Lane, Brighouse, HD6 2RN",HD6 2RN,53.70806,-1.79774,G E Mitchell (Electrical)Ltd,13500,Workshop And Premises,1990-04-01,SBR,,,,,,,Y,,Y,
29112714,"Whitehall Stone Sales Ltd, Brookfoot Lane, Brighouse, HD6 2RA",HD6 2RA,53.70468,-1.79559,Whitehall Stone Sales Ltd,2075,Mineral Processing Plant And Premises,2010-04-01,SBR,,,,,,,Y,,,Y
29112715,"Fossil Stone, Brookfoot Lane, Brighouse, HD6 2RA",HD6 2RA,53.70468,-1.79559,Whitehall Stone Sales Ltd,5000,Mineral Processing Plant And Premises,2018-04-01,SBR,,,,,,,Y,,,Y
29112716,"Associated Stone Masonry, Brookfoot Lane, Brighouse, HD6 2RA",HD6 2RA,53.70468,-1.79559,Whitehall Stone Sales Ltd,11750,Mineral Processing Plant And Premises,2018-04-01,SBR,,,,,,,Y,,,Y
29116116,"116 Burnsall Road, Rastrick, Brighouse, HD6 3JT",HD6 3JT,53.69011,-1.80300,,2350,Day Nursery And Premises,2018-01-25,SBR,,,,,,,Y,Y,,
29116700,"Community Centre, Burnsall Road, Rastrick, Brighouse HD6 3JT",HD6 3JT,53.69011,-1.80300,The Space @ Field Lane Group,7300,Community Centre And Premises,2017-06-05,EX,,,,,Charity (Empty),2017-06-05,Y,,,
29116704,"Childrens Centre, Field Lane J & I School, Burnsall Road, Rastrick HD6 3JT",HD6 3JT,53.69011,-1.80300,North Halifax Partnership Ltd,31250,Childrens Centre And Premises,2014-07-01,MCR,,,80,2016-10-18,,,Y,,,
29116705,"Field Lane J & I School, Burnsall Road, Rastrick, Brighouse HD6 3JT",HD6 3JT,53.69011,-1.80300,Brighter Futures Academy Trust,26250,School and Premises,2013-11-01,MCR,,,80,2013-11-01,,,Y,,,
29120700,"Bute Avenue, Brighouse, HD6 2JA",HD6 2JA,53.71371,-1.78735,,1100,Tennis Club And Premises,1990-04-01,DOR MAR,8,2018-04-01,80,2005-04-01,,,Y,,,
29124706,"Opp Victoria Works, (Torringtons), Calder Street, Brighouse HD6 1LZ",HD6 1LZ,53.69711,-1.77221,,2000,Car Park,2012-09-29,SBR,,,,,,,Y,,,Y
29124707,"Opp Victoria Works, Calder Street, Brighouse, HD6 1LZ",HD6 1LZ,53.69711,-1.77221,,7500,Car Park,2012-09-29,EX,,,,,Unoccupied Land,2012-09-29,Y,,,
29124711,"Unit 4C, Victoria Works Business Park, Calder Street, Brighouse HD6 1LZ",HD6 1LZ,53.69711,-1.77221,Warmco Space Heating Ltd,2050,Store And Premises,2018-12-01,EX,,,,,Qualifying industrial hereditament,2018-12-01,Y,,,
29124713,"Units 2-3, Victoria Works Business Park, Calder Street, Brighouse HD6 1LZ",HD6 1LZ,53.69711,-1.77221,Space-Build Ltd,15250,Factory and Premises,2014-04-01,SBR,,,,,,,Y,,,Y
29124715,"Units 7-8, Victoria Works Business Park, Calder Street, Brighouse HD6 1LZ",HD6 1LZ,53.69711,-1.77221,Mailroom Equipment Ltd,15000,Warehouse And Premises,2014-05-01,SBR,,,,,,,Y,,,Y
29124719,"Unit 1, Victoria Works Business Park, Calder Street, Brighouse HD6 1LZ",HD6 1LZ,53.69711,-1.77221,Continental Installations Ltd,12000,Workshop And Premises,2014-09-01,SBR,,,,,,,Y,,,Y
29124720,"Unit 6, Victoria Works Business Park, Calder Street, Brighouse HD6 1LZ",HD6 1LZ,53.69711,-1.77221,Crocodile Products Ltd,8400,Workshop And Premises,2016-07-01,SBR,,,,,,,Y,,,Y
29124725,"Unofficial Address, Unit 4B Victoria Works B Pk, Calder Street, Brighouse HD6 1LZ",HD6 1LZ,53.69711,-1.77221,,3150,Warehouse And Premises,2014-12-16,SBR,,,,,,,Y,Y,,
29124726,"Unofficial Address, Unit 4A Victoria Works B Pk, Calder Street, Brighouse HD6 1LZ",HD6 1LZ,53.69711,-1.77221,,2175,Store And Premises,2015-02-01,SBR,,,,,,,Y,Y,,
29124728,"Unofficial Address, Unit 201 Victoria Works B Pk, Calder Street, Brighouse HD6 1LZ",HD6 1LZ,53.69711,-1.77221,,2125,Office and Premises,2015-02-09,SBR,,,,,,,Y,Y,,
29124730,"Unofficial Address, Unit 101 Victoria Works B Pk, Calder Street, Brighouse HD6 1LZ",HD6 1LZ,53.69711,-1.77221,,3550,Office and Premises,2015-02-09,SBR,,,,,,,Y,Y,,
29124732,"Unofficial Address, Unit 5 Victoria Works B Pk, Calder Street, Brighouse HD6 1LZ",HD6 1LZ,53.69711,-1.77221,Edn Leisure Ltd,3750,Warehouse And Premises,2017-07-01,SBR,,,,,,,Y,Y,,
29124734,"Unofficial Address, Unit 202 Victoria Works B Pk, Calder Street, Brighouse HD6 1LZ",HD6 1LZ,53.69711,-1.77221,Warmco Space Heating Ltd,610,Office and Premises,2015-10-01,EX,,,,,Rateable Value below threshold,2016-01-01,Y,,,
29124735,"Unofficial Address, Unit 101A Victoria Works B P, Calder Street, Brighouse HD6 1LZ",HD6 1LZ,53.69711,-1.77221,Warmco Space Heating Ltd,680,Office and Premises,2015-10-01,EX,,,,,Rateable Value below threshold,2016-01-01,Y,,,
29124736,"Unofficial Address, Unit 203 Victoria Works B Pk, Calder Street, Brighouse HD6 1LZ",HD6 1LZ,53.69711,-1.77221,Warmco Space Heating Ltd,700,Office and Premises,2015-10-01,EX,,,,,Empty Property - RV < 15000,2016-01-01,Y,,,
29124737,"Unofficial Address, Unit 204 Victoria Works B Pk, Calder Street, Brighouse HD6 1LZ",HD6 1LZ,53.69711,-1.77221,Warmco Space Heating Ltd,2175,Office and Premises,2015-10-01,EX,,,,,Rateable Value below threshold,2016-01-01,Y,,,
29124738,"Unoff Address Units 4DEFGH, Victoria Works Business Park, Calder Street, Brighouse HD6 1LZ",HD6 1LZ,53.69711,-1.77221,Warmco Space Heating Ltd,5500,Offices and Premises,2015-10-01,ER,,,,,,,N,01/01/16,,,
29124742,"'Unofficial' Unit 301 -302, Victoria Works Business Park, Calder Street, Brighouse HD6 1LZ",HD6 1LZ,53.69711,-1.77221,No Entry Fire And Security Ltd,3850,Offices and Premises,2014-08-07,SBR,,,,,,,Y,,,Y
29128701,"Bethel Street, Brighouse, HD6 1JR",HD6 1JR,53.70108,-1.78096,Regeneration And Development,23250,Car Park and Premises,1990-04-01,SBR,,,,,,,Y,,,Y
29128702,"Canal Street, Brighouse, HD6 1JX",HD6 1JX,53.70097,-1.78141,,13250,Restaurant and Premises,2014-03-01,SBR DRR,,2019-04-01,,,,,Y,,Y,
29128703,"5 Canal Street, Brighouse, HD6 1NR",HD6 1NR,53.69874,-1.77580,Treble Clef Ltd,8800,Shop and Premises,2014-04-01,SBR,,,,,,,Y,Y,,
29132700,"Carr Green Junior School, Carr Green Lane, Rastrick, Brighouse HD6 3LT",HD6 3LT,53.68644,-1.79393,Carr Green Junior & Infants School,66500,School and Premises,2011-04-01,,,,,,,,Y,,,
29132701,"Rastrick Tennis Club, Carr Green Lane, Rastrick, Brighouse HD6 3LT",HD6 3LT,53.68644,-1.79393,,9200,Tennis Club And Premises,1990-04-01,SBR,,,,,,,Y,Y,,
29132702,"The Former Chapel, Carr Green Cemetery, Carr Green Lane, Rastrick HD6 3LT",HD6 3LT,53.68644,-1.79393,,2275,Store And Premises,2017-08-01,SBR,,,,,,,Y,,,Y
29136701,"5 Carr Street, Brighouse, HD6 4AZ",HD6 4AZ,53.70989,-1.78206,Duckworth Installations Ltd,5600,Shop and Premises,2013-06-01,SBR,,,,,,,Y,Y,,
29140001,"1 Castle Avenue, Brighouse, HD6 3HT",HD6 3HT,53.69406,-1.79073,,5500,Shop and Premises,2016-04-16,SBR,,,,,,,Y,Y,,
29140003,"Castle Avenue Fisheries, Castle Avenue, Brighouse, HD6 3HT",HD6 3HT,53.69406,-1.79073,,2550,Shop and Premises,2013-04-01,SBR,,,,,,,Y,Y,,
29140038,"Longroyde Surgery, 38 Castle Avenue, Brighouse, HD6 3HT",HD6 3HT,53.69406,-1.79073,,9600,Surgery And Premises,1990-04-01,SBR,,,,,,,Y,,,Y
29140701,"2 Castle Avenue, Brighouse, HD6 3HT",HD6 3HT,53.69406,-1.79073,Lotech Pharmacia Ltd,7200,Shop and Premises,2019-11-09,SBR,,,,,,,Y,Y,,
29144700,"Model Railway Club, Cawcliffe Road, Brighouse, HD6 2HP",HD6 2HP,53.71212,-1.78337,,1575,Club House And Premises,1990-04-01,SBR,,,,,,,Y,Y,,
29144701,"Ravensprings, Cawcliffe Road, Brighouse, HD6 2HP",HD6 2HP,53.71212,-1.78337,,10750,Self Catering Holiday Unit And Premises,2019-04-01,SBR,,,,,,,Y,Y,,
29148002,"2 Chapel Court, Park Street, Brighouse, HD6 1JH",HD6 1JH,53.70143,-1.78020,,2750,Offices and Premises,2017-04-01,EX,,,,,Rateable Value below threshold,2007-07-01,Y,,,
29150001,"Health Centre, Chapel Croft, Brighouse, HD6 3NA",HD6 3NA,53.68883,-1.79218,Nhs Property Services Ltd,20250,Health Centre and Premises,2013-04-01,SBR,,,,,,,Y,,,Y
29152017,"17 Charles Street, Brighouse, HD6 2DX",HD6 2DX,53.70604,-1.78743,,7200,Shop and Premises,2014-05-24,SBR,,,,,,,Y,Y,,
29156001,"1 Church Lane, Brighouse, HD6 1AT",HD6 1AT,53.70308,-1.78255,,3700,Surgery And Premises,2014-08-10,SBR,,,,,,,Y,Y,,
29156703,"Rydings Hall, Church Lane, Brighouse, HD6 1AT",HD6 1AT,53.70308,-1.78255,Rydings Hall Surgery,34500,Surgery And Premises,1990-07-19,SBR,,,,,,,Y,,,Y
29156705,"35 Church Lane, Brighouse, HD6 1AT",HD6 1AT,53.70308,-1.78255,L Rowland & Co [Retail] Ltd,21500,Shop and Premises,1991-05-06,SBR DRR,,2019-04-01,,,,,Y,,,Y
29156710,"16A Church Lane, Brighouse, HD6 1AT",HD6 1AT,53.70308,-1.78255,Peritus Health Management Ltd,7800,Offices and Premises,2015-03-13,SBR,,,,,,,Y,Y,,
29156712,"Telecommunication Mast, Site Ref H D 0010, Church Lane, Brighouse HD6 1DL",HD6 1DL,53.70480,-1.78330,Hutchinson 3G Uk Ltd,12000,Communication Station and Premises,2015-04-01,EX,,,,,Unoccupied Land,2008-09-13,Y,,,
29156725,"Church Lane Surgery, Church Lane, Brighouse, HD6 1AT",HD6 1AT,53.70308,-1.78255,Church Lane Surgery,26500,Surgery And Premises,2012-06-28,SBR,,,,,,,Y,,,Y
29156726,"Brighouse Pharmacy, 24 Church Lane, Brighouse, HD6 1AT",HD6 1AT,53.70308,-1.78255,Healthpharm Yorkshire Ltd,29750,Shop and Premises,2012-06-28,SSR SBR DRR,,2019-04-01,,,,,Y,,,Y
29156731,"First Floor 1-4, 16 Church Lane, Brighouse, HD6 1AT",HD6 1AT,53.70308,-1.78255,Turning Point Counselling Service,6600,Offices and Premises,2014-09-01,MCR,,,80,2014-09-01,,,Y,,,
29156732,"Ground Floor 2-3, 16 Church Lane, Brighouse, HD6 1AT",HD6 1AT,53.70308,-1.78255,Pickles Architects,2800,Offices and Premises,2014-12-19,SBR,,,,,,,Y,Y,,
29156733,"Ground Floor 1 4 & 6, 16 Church Lane, Brighouse, HD6 1AT",HD6 1AT,53.70308,-1.78255,Lindley Financial Management Limited,4100,Offices and Premises,2014-12-19,SBR,,,,,,,Y,Y,,
29156734,"St Martins School, Church Lane, Brighouse, HD6 1AT",HD6 1AT,53.70308,-1.78255,,5700,Arts Studio,2015-09-05,SBR,,,,,,,Y,Y,,
29156735,"St Martins School, Church Lane, Brighouse, HD6 1AT",HD6 1AT,53.70308,-1.78255,Little Learners Pre School Day Care,11250,Day Nursery,2015-09-05,DRR MCR,,2019-04-01,80,2015-09-05,,,Y,,,
29156736,"St Martins School, Church Lane, Brighouse, HD6 1AT",HD6 1AT,53.70308,-1.78255,Higher Up Play Ltd,21500,Offices And Premises,2019-02-04,,,,,,,,Y,,,
29160004,"4 Church Street, Brighouse, HD6 3NF",HD6 3NF,53.69086,-1.79135,,6000,Shop and Premises,2019-03-04,SBR,,,,,,,Y,Y,,
29160005,"5 Church Street, Brighouse, HD6 3NF",HD6 3NF,53.69086,-1.79135,,3850,Club and Premises,1990-04-01,SBR,,,,,,,Y,Y,,
29160007,"7 Church Street, Brighouse, HD6 3NF",HD6 3NF,53.69086,-1.79135,,3950,Hairdressing Salon and Premises,2014-09-03,SBR,,,,,,,Y,Y,,
29160008,"8 Church Street, Brighouse, HD6 3NF",HD6 3NF,53.69086,-1.79135,,2550,Shop and Premises,2011-02-24,SBR DRR,,2019-04-01,,,,,Y,,,Y
29160009,"9 Church Street, Brighouse, HD6 3NF",HD6 3NF,53.69086,-1.79135,,3650,Shop and Premises,2013-06-01,SBR,,,,,,,Y,Y,,
29160010,"10 Church Street, Brighouse, HD6 3NF",HD6 3NF,53.69086,-1.79135,,3150,Surgery And Premises,1990-04-01,SBR,,,,,,,Y,Y,,
29160701,"2 Church Street, Brighouse, HD6 3NF",HD6 3NF,53.69086,-1.79135,,8000,Shop and Premises,2013-05-20,SBR,,,,,,,Y,Y,,
29160703,"15 Church Street, Brighouse, HD6 3NF",HD6 3NF,53.69086,-1.79135,,5700,Dance Studio And Premises,2015-04-20,SBR,,,,,,,Y,Y,,
29164028,"28 Churchfields Road, Brighouse, HD6 1DH",HD6 1DH,53.70493,-1.78268,,2550,Shop and Premises,2011-11-14,EX,,,,,Rateable Value below threshold,2012-02-14,Y,,,
29164700,"Churchfield Works, Churchfields Road, Brighouse, HD6 1DH",HD6 1DH,53.70493,-1.78268,Vernon Moss (Electroplating)Ltd,14000,Workshop And Premises,1992-06-01,SBR,,,,,,,Y,,Y,
29172001,"1 Cliffe Road, Brighouse, HD6 1HE",HD6 1HE,53.69902,-1.77985,,3200,Shop and Premises,2015-02-21,SBR,,,,,,,Y,Y,,
29172009,"Cliffe Hall, 9 Cliffe Road, Brighouse, HD6 1HE",HD6 1HE,53.69902,-1.77985,The Cliffe Hall Club Ltd,3750,Club and Premises,1990-04-01,SBR,,,,,,,Y,Y,,
29172700,"Jubilee House, Cliffe Road, Brighouse, HD6 1HE",HD6 1HE,53.69902,-1.77985,G R D Precision Ltd,18000,Warehouse And Premises,2019-02-24,SBR,,,,,,,Y,,,Y
29172701,"Cliffe Works, Cliffe Road, Brighouse, HD6 1HE",HD6 1HE,53.69902,-1.77985,,5800,Workshop And Premises,1993-12-25,SBR,,,,,,,Y,Y,,
29172702,"Cliffe Works, Cliffe Road, Brighouse, HD6 1HE",HD6 1HE,53.69902,-1.77985,A & R Sheet Metal & Fabrication Ltd,23250,Workshop And Premises,1997-10-10,SBR,,,,,,,Y,,,Y
29176004,"4 Clifton Common, Clifton, Brighouse, HD6 1QW",HD6 1QW,53.70274,-1.77037,,2175,Shop and Premises,2013-03-01,SBR,,,,,,,Y,Y,,
29176700,"Armytage Arms, Clifton Common, Clifton, Brighouse HD6 4JG",HD6 4JG,53.70510,-1.76673,Mitchells & Butlers Retail Ltd,68000,Public House and Premises,2017-02-07,,,,,,,,Y,,,
29180700,"Little John Mill, Clifton Road, Brighouse, HD6 1SL",HD6 1SL,53.70280,-1.77536,Willow Valley Engineering Ltd,13000,Workshop And Premises,2018-11-01,SBR,,,,,,,Y,,,Y
29180705,"Little John Mill, Clifton Road, Brighouse, HD6 1SL",HD6 1SL,53.70280,-1.77536,Clark Quarmby Ltd,11750,Workshop And Premises,2018-11-01,SBR,,,,,,,Y,Y,,
29180708,"Brooksmouth Mills, Clifton Road, Brighouse, HD6 1SL",HD6 1SL,53.70280,-1.77536,J W Lister Ltd,22000,Factory and Premises,1990-04-01,SBR,,,,,,,Y,,,Y
29180724,"Gable Of The Round Tavern, 2 Clifton Road, Brighouse, HD6 1SL",HD6 1SL,53.70280,-1.77536,Brearleys Solicitors,1725,Advertising Right and Premises,2018-09-23,SBR,,,,,,,Y,,,Y
29184700,"Rastrick Cricket Club, Clough Lane, Rastrick, Brighouse HD6 3QL",HD6 3QL,53.68197,-1.79627,,8700,Sports Ground And Premises,1990-04-01,MAR,,,80,2011-01-29,,,Y,,,
29184701,"Roundhill Inn, 75 Clough Lane, Rastrick, Brighouse HD6 3QL",HD6 3QL,53.68197,-1.79627,,16250,Public House and Premises,2016-09-16,SSR SBR DRR,,2019-04-01,,,,,Y,,,Y
29184703,"Telecommunication Mast, Site Ref 4890, Clough Lane, Brighouse HD6 3QL",HD6 3QL,53.68197,-1.79627,Telefonica Uk Ltd,12000,Communication Station and Premises,2018-04-01,SBR,,,,,,,Y,,,Y
29184704,"Telecommunication Mast, Site Ref 35515, Clough Lane, Rastrick HD6 3QL",HD6 3QL,53.68197,-1.79627,Vodafone Ltd,8400,Communication Station and Premises,2015-04-01,SBR,,,,,,,Y,,,Y
29184705,"Telecommunication Mast, Site Ref 99613, Clough Lane, Rastrick HD6 3QL",HD6 3QL,53.68197,-1.79627,Mobile Broadband Network Ltd,8700,Communication Station and Premises,2019-08-28,SBR,,,,,,,Y,,,Y
29184706,"Telecommunication Mast, Site Ref H D 0017, Clough Lane, Rastrick HD6 3QL",HD6 3QL,53.68197,-1.79627,Hutchinson 3G Uk Ltd,8100,Communication Station and Premises,2015-04-01,EX,,,,,Unoccupied Land,2009-09-05,Y,,,
29184707,"Rastrick Fire Station, Clough Lane, Rastrick, Brighouse HD6 3QH",HD6 3QH,53.68199,-1.79969,West Yorkshire Fire & Civil Defence Authority,76000,Fire Station And Premises,2015-06-17,,,,,,,,Y,,,
29188700,"Scout Meeting Rooms, Coach Road, Brighouse, HD6 2LN",HD6 2LN,53.71719,-1.79351,,4450,Scout Hut And Premises,1990-04-01,DCR MCR,20,2018-04-01,80,2002-04-01,,,Y,,,
29188701,"Coach Road, Brighouse, HD6 2LN",HD6 2LN,53.71719,-1.79351,Crow Nest Park G C Ltd,35500,Golf Course And Premises,1995-06-01,SBR DRR,,2019-04-01,,,,,Y,,,Y
29192700,"Holiday Inn, Coalpit Lane, Clifton, Brighouse HD6 4HW",HD6 4HW,53.70007,-1.75724,Kew Green Holdings Ltd,213000,Hotel And Premises,2014-09-01,,,,,,,,Y,,,
29196003,"3 Commercial Street, Brighouse, HD6 1AF",HD6 1AF,53.70216,-1.78063,Sean Custance Master Butchers Ltd,8900,Shop and Premises,2016-10-01,SBR,,,,,,,Y,Y,,
29196004,"4 Commercial Street, Brighouse, HD6 1AQ",HD6 1AQ,53.70231,-1.78142,T G Webster [Insurance Services] Ltd,9300,Shop and Premises,2010-04-14,SBR,,,,,,,Y,Y,,
29196005,"5A Commercial Street, Brighouse, HD6 1AF",HD6 1AF,53.70216,-1.78063,,11250,Shop and Premises,1998-06-07,SBR,,,,,,,Y,Y,,
29196006,"6 Commercial Street, Brighouse, HD6 1AQ",HD6 1AQ,53.70231,-1.78142,,5500,Shop and Premises,2018-07-23,SBR,,,,,,,Y,Y,,
29196007,"7 Commercial Street, Brighouse, HD6 1AF",HD6 1AF,53.70216,-1.78063,Norths Sk Ltd,14750,Shop and Premises,2014-08-11,SBR DRR,,2019-04-01,,,,,Y,,,Y
29196011,"11 Commercial Street, Brighouse, HD6 1AF",HD6 1AF,53.70216,-1.78063,Just Books [Yorkshire] Ltd,13250,Shop and Premises,1997-07-01,SBR DRR,,2019-04-01,,,,,Y,,,Y
29196013,"13 Commercial Street, Brighouse, HD6 1AF",HD6 1AF,53.70216,-1.78063,,15250,Shop and Premises,2016-04-15,SBR DRR,,2019-04-01,,,,,Y,,,Y
29196015,"15 Commercial Street, Brighouse, HD6 1AF",HD6 1AF,53.70216,-1.78063,Greggs Plc,14000,Shop and Premises,2010-06-24,SBR DRR,,2019-04-01,,,,,Y,,,Y
29196017,"17 Commercial Street, Brighouse, HD6 1AF",HD6 1AF,53.70216,-1.78063,,12250,Shop and Premises,2014-11-28,SBR DRR,,2019-04-01,,,,,Y,,Y,
29196021,"21 Commercial Street, Brighouse, HD6 1AF",HD6 1AF,53.70216,-1.78063,E Cigarette Outlet (Uk) Ltd,14000,Shop and Premises,2017-11-28,SBR DRR,,2019-04-01,,,,,Y,,,Y
29196023,"23 Commercial Street, Brighouse, HD6 1AF",HD6 1AF,53.70216,-1.78063,Tui Uk Ltd,16250,Shop and Premises,1990-04-01,SBR DRR,,2019-04-01,,,,,Y,,,Y
29196025,"First Floor, 25 Commercial Street, Brighouse, HD6 1AF",HD6 1AF,53.70216,-1.78063,,7700,Dance School And Premises,2017-01-08,SBR,,,,,,,Y,Y,,
29196028,"28 Commercial Street, Brighouse, HD6 1AQ",HD6 1AQ,53.70231,-1.78142,,10000,Shop and Premises,2019-04-01,SBR,,,,,,,Y,Y,,
29196029,"29 Commercial Street, Brighouse, HD6 1AF",HD6 1AF,53.70216,-1.78063,,17250,Shop and Premises,1991-10-10,DRR MCR,,2019-04-01,80,2002-04-01,,,Y,,,
29196030,"30 Commercial Street, Brighouse, HD6 1AQ",HD6 1AQ,53.70231,-1.78142,,8600,Shop and Premises,1990-04-01,MCR,,,80,2002-04-01,,,Y,,,
29196032,"32/34 Commercial Street, Brighouse, HD6 1AQ",HD6 1AQ,53.70231,-1.78142,Sportswift Ltd,18750,Shop and Premises,2015-03-18,SBR DRR,,2019-04-01,,,,,Y,,,Y
29196033,"33 Commercial Street, Brighouse, HD6 1AF",HD6 1AF,53.70216,-1.78063,,47000,Shop and Premises,2018-08-28,SBR DRR,,2019-04-01,,,,,Y,,,Y
29196035,"35 Commercial Street, Brighouse, HD6 1AF",HD6 1AF,53.70216,-1.78063,Mind (The National Association For Mental Health),18000,Shop and Premises,2012-12-30,DRR MCR,,2019-04-01,80,2003-01-20,,,Y,,,
29196046,"46 Commercial Street, Brighouse, HD6 1AQ",HD6 1AQ,53.70231,-1.78142,,11750,Shop and Premises,1998-11-23,SBR,,,,,,,Y,Y,,
29196049,"49 Commercial Street, Brighouse, HD6 1AF",HD6 1AF,53.70216,-1.78063,,27000,Shop and Premises,2015-08-03,SBR,,,,,,,Y,,,Y
29196051,"51 Commercial Street, Brighouse, HD6 1AF",HD6 1AF,53.70216,-1.78063,,11750,Shop and Premises,2018-10-08,SBR,,,,,,,Y,Y,,
29196055,"55 Commercial Street, Brighouse, HD6 1AF",HD6 1AF,53.70216,-1.78063,Specsavers Optical Superstores Ltd,35500,Shop and Premises,2016-01-15,SBR DRR,,2019-04-01,,,,,Y,,,Y
29196058,"58 Commercial Street, Brighouse, HD6 1AQ",HD6 1AQ,53.70231,-1.78142,E P I C Plc,12500,Shop and Premises,2017-10-03,ER,,,,,,,N,01/03/18,,,
29196059,"59 Commercial Street, Brighouse, HD6 1AF",HD6 1AF,53.70216,-1.78063,Boots Uk Ltd,45000,Shop and Premises,1990-04-01,SBR,,,,,,,Y,,,Y
29196060,"60 Commercial Street, Brighouse, HD6 1AQ",HD6 1AQ,53.70231,-1.78142,,11500,Shop and Premises,2012-10-30,SBR,,,,,,,Y,Y,,
29196066,"66 Commercial Street, Brighouse, HD6 1AQ",HD6 1AQ,53.70231,-1.78142,The Laptop Store Brighouse Ltd,8500,Shop and Premises,2015-10-10,SBR,,,,,,,Y,Y,,
